filepath,label
data/raw/0/img_0000.png,0
data/raw/0/img_0001.png,0
data/raw/0/img_0002.png,0
data/raw/0/img_0003.png,0
data/raw/0/img_0004.png,0
data/raw/0/img_0005.png,0
data/raw/0/img_0006.png,0
data/raw/0/img_0007.png,0
data/raw/0/img_0008.png,0
data/raw/0/img_0009.png,0
data/raw/0/img_0010.png,0
data/raw/0/img_0011.png,0
data/raw/0/img_0012.png,0
data/raw/0/img_0013.png,0
data/raw/0/img_0014.png,0
data/raw/0/img_0015.png,0
data/raw/0/img_0016.png,0
data/raw/0/img_0017.png,0
data/raw/0/img_0018.png,0
data/raw/0/img_0019.png,0
data/raw/0/img_0020.png,0
data/raw/0/img_0021.png,0
data/raw/0/img_0022.png,0
data/raw/0/img_0023.png,0
data/raw/0/img_0024.png,0
data/raw/0/img_0025.png,0
data/raw/0/img_0026.png,0
data/raw/0/img_0027.png,0
data/raw/0/img_0028.png,0
data/raw/0/img_0029.png,0
data/raw/0/img_0030.png,0
data/raw/0/img_0031.png,0
data/raw/0/img_0032.png,0
data/raw/0/img_0033.png,0
data/raw/0/img_0034.png,0
data/raw/0/img_0035.png,0
data/raw/0/img_0036.png,0
data/raw/0/img_0037.png,0
data/raw/0/img_0038.png,0
data/raw/0/img_0039.png,0
data/raw/1/img_0040.png,1
data/raw/1/img_0041.png,1
data/raw/1/img_0042.png,1
data/raw/1/img_0043.png,1
data/raw/1/img_0044.png,1
data/raw/1/img_0045.png,1
data/raw/1/img_0046.png,1
data/raw/1/img_0047.png,1
data/raw/1/img_0048.png,1
data/raw/1/img_0049.png,1
data/raw/1/img_0050.png,1
data/raw/1/img_0051.png,1
data/raw/1/img_0052.png,1
data/raw/1/img_0053.png,1
data/raw/1/img_0054.png,1
data/raw/1/img_0055.png,1
data/raw/1/img_0056.png,1
data/raw/1/img_0057.png,1
data/raw/1/img_0058.png,1
data/raw/1/img_0059.png,1
data/raw/1/img_0060.png,1
data/raw/1/img_0061.png,1
data/raw/1/img_0062.png,1
data/raw/1/img_0063.png,1
data/raw/1/img_0064.png,1
data/raw/1/img_0065.png,1
data/raw/1/img_0066.png,1
data/raw/1/img_0067.png,1
data/raw/1/img_0068.png,1
data/raw/1/img_0069.png,1
data/raw/1/img_0070.png,1
data/raw/1/img_0071.png,1
data/raw/1/img_0072.png,1
data/raw/1/img_0073.png,1
data/raw/1/img_0074.png,1
data/raw/1/img_0075.png,1
data/raw/1/img_0076.png,1
data/raw/1/img_0077.png,1
data/raw/1/img_0078.png,1
data/raw/1/img_0079.png,1
data/raw/2/img_0080.png,2
data/raw/2/img_0081.png,2
data/raw/2/img_0082.png,2
data/raw/2/img_0083.png,2
data/raw/2/img_0084.png,2
data/raw/2/img_0085.png,2
